Date,AAPL,AMZN,BA,GOOG,IBM,MGM,TSLA,^GSPC
2017-01-01,28.02829360961914,41.17399978637695,151.51377868652344,39.604087829589844,113.90037536621094,27.201900482177734,16.795333862304688,2278.8701171875
2017-02-01,31.64067840576172,42.25199890136719,167.0989990234375,40.91727828979492,117.35948181152344,24.831180572509766,16.666000366210938,2363.639892578125
2017-03-01,33.32511901855469,44.32699966430664,165.38502502441406,41.232906341552734,114.55103302001953,25.87958526611328,18.553333282470703,2362.719970703125
2017-04-01,33.32278823852539,46.2495002746582,172.8379669189453,45.03033447265625,105.44036865234375,29.130407333374023,20.937999725341797,2384.199951171875
2017-05-01,35.43606185913086,49.73099899291992,175.45628356933594,47.95792770385742,100.40155029296875,30.08845329284668,22.733999252319336,2411.800048828125
2017-06-01,33.54651641845703,48.400001525878906,186.3352813720703,45.16801452636719,102.17943572998047,29.680574417114258,24.107332229614258,2423.409912109375
2017-07-01,34.64360809326172,49.388999938964844,228.4645233154297,46.250083923339844,96.09500122070312,31.34233856201172,21.564666748046875,2470.300048828125
2017-08-01,38.20045852661133,49.029998779296875,225.8261260986328,46.68897247314453,95.00568389892578,31.370885848999023,23.726667404174805,2471.64990234375
2017-09-01,36.04008102416992,48.067501068115234,240.9649658203125,47.67213439941406,97.38554382324219,31.018728256225586,22.739999771118164,2519.360107421875
2017-10-01,39.5290412902832,55.263999938964844,244.5385284423828,50.53163528442383,103.41339874267578,29.93539047241211,22.101999282836914,2575.260009765625
2017-11-01,40.18613815307617,58.837501525878906,262.3779602050781,50.76872253417969,103.3530044555664,32.58039474487305,20.59000015258789,2647.580078125
2017-12-01,39.715728759765625,58.4734992980957,281.047119140625,52.010841369628906,104.01315307617188,31.883342742919922,20.75666618347168,2673.610107421875
2018-01-01,39.293296813964844,72.54450225830078,337.7120361328125,58.15134048461914,110.98261260986328,34.92047119140625,23.62066650390625,2823.81005859375
2018-02-01,41.80207443237305,75.62249755859375,345.18353271484375,54.91010665893555,105.64707946777344,32.79362869262695,22.87066650390625,2713.830078125
2018-03-01,39.535972595214844,72.36699676513672,314.0097351074219,51.2846565246582,105.04409790039062,33.55048751831055,17.742000579833984,2640.8701171875
2018-04-01,38.94215393066406,78.30650329589844,319.4494323730469,50.5659294128418,99.24518585205078,30.205528259277344,19.593332290649414,2648.050048828125
2018-05-01,44.03438186645508,81.48100280761719,337.2626647949219,53.92893981933594,96.74629211425781,30.234365463256836,18.98200035095215,2705.27001953125
2018-06-01,43.787841796875,84.98999786376953,322.91986083984375,55.452884674072266,96.70573425292969,27.907901763916016,22.863332748413086,2718.3701171875
2018-07-01,45.0131721496582,88.87200164794922,342.9296875,60.503360748291016,100.3261489868164,30.272600173950195,19.875999450683594,2816.2900390625
2018-08-01,53.845977783203125,100.635498046875,329.92669677734375,60.54958724975586,101.39911651611328,27.975860595703125,20.110666275024414,2901.52001953125
2018-09-01,53.58616256713867,100.1500015258789,359.7129821777344,59.320892333984375,105.80425262451172,26.933639526367188,17.65133285522461,2913.97998046875
2018-10-01,51.95298767089844,79.90049743652344,343.2313232421875,53.52036666870117,80.76839447021484,25.861602783203125,22.488000869750977,2711.739990234375
2018-11-01,42.391326904296875,84.50849914550781,335.39678955078125,54.39814758300781,86.95386505126953,26.133014678955078,23.365333557128906,2760.169921875
2018-12-01,37.57498550415039,75.09850311279297,313.37225341796875,51.47452926635742,80.54988098144531,23.515836715698242,22.18666648864746,2506.85009765625
2019-01-01,39.647396087646484,85.9365005493164,374.7057189941406,55.48866653442383,95.25394439697266,28.662384033203125,20.468000411987305,2704.10009765625
2019-02-01,41.24576187133789,81.99150085449219,427.5077209472656,55.66511535644531,97.8829574584961,26.043434143066406,21.325332641601562,2784.489990234375
2019-03-01,45.44171905517578,89.0374984741211,372.486572265625,58.318843841552734,101.15253448486328,24.982221603393555,18.657333374023438,2834.39990234375
2019-04-01,48.00627136230469,96.32599639892578,368.8439025878906,59.0728645324707,100.55753326416016,26.05217742919922,15.912667274475098,2945.830078125
2019-05-01,41.881980895996094,88.75350189208984,333.6089172363281,54.85542678833008,91.03728485107422,24.28145408630371,12.343999862670898,2752.06005859375
2019-06-01,47.53070831298828,94.68150329589844,357.526611328125,53.72614669799805,100.0328140258789,27.950090408325195,14.897333145141602,2941.760009765625
2019-07-01,51.16180419921875,93.33899688720703,335.10321044921875,60.47452926635742,107.5334701538086,29.513460159301758,16.107332229614258,2980.3798828125
2019-08-01,50.12916946411133,88.81449890136719,357.60516357421875,59.05397033691406,98.31361389160156,27.586530685424805,15.040666580200195,2926.4599609375
2019-09-01,53.991024017333984,86.79550170898438,376.0252685546875,60.589847564697266,106.73076629638672,27.252269744873047,16.058000564575195,2976.739990234375
2019-10-01,59.96698760986328,88.83300018310547,335.9391174316406,62.63319778442383,98.1509017944336,28.148414611816406,20.994667053222656,3037.56005859375
2019-11-01,64.42424011230469,90.04000091552734,361.9022216796875,64.8624496459961,98.67933654785156,31.555850982666016,21.996000289916992,3140.97998046875
2019-12-01,71.0008544921875,92.39199829101562,323.83331298828125,66.45597076416016,99.54037475585938,32.85956954956055,27.8886661529541,3230.780029296875
2020-01-01,74.83560943603516,100.43599700927734,316.3875732421875,71.28775787353516,106.736328125,30.801294326782227,43.371334075927734,3225.52001953125
2020-02-01,66.09497833251953,94.1875,273.48284912109375,66.57079315185547,96.65160369873047,24.355440139770508,44.53266525268555,2954.219970703125
2020-03-01,61.63003158569336,97.48600006103516,149.13999938964844,57.79694747924805,83.23870086669922,11.701715469360352,34.93333435058594,2584.590087890625
2020-04-01,71.20571899414062,123.69999694824219,141.02000427246094,67.03453826904297,94.21664428710938,16.813508987426758,52.12533187866211,2912.429931640625
2020-05-01,77.05630493164062,122.11849975585938,145.85000610351562,71.02381896972656,93.72139739990234,17.163166046142578,55.66666793823242,3044.31005859375
2020-06-01,88.65270233154297,137.9409942626953,183.3000030517578,70.2628402709961,91.83772277832031,16.783538818359375,71.98733520507812,3100.2900390625
2020-07-01,103.29206085205078,158.23399353027344,158.0,73.70985412597656,93.48786926269531,16.076263427734375,95.38400268554688,3271.1201171875
2020-08-01,125.4358139038086,172.54800415039062,171.82000732421875,81.2261734008789,93.76922607421875,22.480791091918945,166.10667419433594,3500.31005859375
